R305A080621,"Publications
Book chapter
Catley, K.M., Novick, L.R., and Funk, D.J. (2012). The Promise and Challenges of Introducing Tree Thinking Into Evolution Education. In K. Rosengren, E.M. Evans, S. Brem, and G. Sinatra (Eds.), Evolution Challenges: Integrating Research and Practice in Teaching and Learning About Evolution (pp. 93). New York: Oxford University Press. 
Journal article, monograph, or newsletter 
Catley, K.M., Phillips, B.C., and Novick, L.R. (2013). Snakes and Eels and Dogs! Oh, my! Evaluating High School Students' Tree-Thinking Skills: An Entry Point to Understanding Evolution. Research in Science Education, 43(6): 2327–2348. 
Novick, L.R., and Catley, K.M. (2012). Assessing Students' Understanding of Macroevolution: Concerns Regarding the Validity of the MUM. International Journal of Science Education, 34(17): 2679–2703. 
Novick, L.R., and Catley, K.M. (2014). When Relationships Depicted Diagrammatically Conflict with Prior Knowledge: An Investigation of Students' Interpretations of Evolutionary Trees. Science Education, 98(2): 269–304. 
Novick, L.R., Catley, K.M., and Funk, D.J. (2010). Characters are Key: The Effect of Synapomorphies on Cladogram Comprehension. Evolution: Education and Outreach, 3(4): 539–547. 
Novick, L.R., Catley, K.M., and Funk, D.J. (2011). Inference is Bliss: Using Evolutionary Relationship to Guide Categorical Inferences. Cognitive Science, 35(4): 712–743. 
Novick, L.R., Schreiber, E.G., and Catley, K.M. (2014). Deconstructing Evolution Education: The Relationship Between Micro?and Macroevolution. Journal of Research in Science Teaching, 51(6): 759–788. 
Novick, L.R., Shade, C.K., and Catley, K.M. (2011). Linear Versus Branching Depictions of Evolutionary History: Implications for Diagram Design. Topics in Cognitive Science, 3: 536–559.
Novick, L.R., Stull, A.T., and Catley, K.M. (2012). Reading Phylogenetic Trees: The Effects of Tree Orientation and Text Processing on Comprehension. BioScience, 62(8): 757–764. 
Phillips, B.C., Novick, L.R., Catley, K.M., and Funk, D.J. (2012). Teaching Tree Thinking to College Students: It's not as Easy as you Think. Evolution: Education and Outreach, 5(4): 595–602.
",https://ies.ed.gov/funding/grantsearch/details.asp?ID=640
R305A120189,"Publications
Journal article, monograph, or newsletter 
McKoon, G., and Ratcliff, R. (2017). Adults with Poor Reading Skills and the Inferences They Make during Reading. Scientific Studies of Reading, 21(4): 292–309.
McKoon, G., and Ratcliff, R. (2016). Adults With Poor Reading Skills: How Lexical Knowledge Interacts With Scores on Standardized Reading Comprehension Tests. Cognition, 146: 453–469.
Ratcliff, R., Huang-Pollock, C., and McKoon, G. (2018). Modeling Individual Differences in the Go/No-Go Task With a Diffusion Model. Decision, 5(1), 42–62.
Ratcliff, R., Smith, P. L., and McKoon, G. (2015). Modeling Regularities in Response Time and Accuracy Data With the Diffusion Model. Current Directions in Psychological Science, 24(6): 458–470.
Ratcliff, R., Smith, P.L., Brown, S.D., and McKoon, G. (2016). Diffusion Decision Model: Current Issues and History. Trends in Cognitive Sciences, 20(4): 260–281.
Ratcliff, R., Thompson, C.A., and McKoon, G. (2015). Modeling Individual Differences in Response Time and Accuracy in Numeracy. Cognition, 137: 115–136.
Smith, P.L., Ratcliff, R., and McKoon, G. (2014). The Diffusion Model is not a Deterministic Growth Model: Comment on Jones and Dzhafarov. Psychological Review, 121(4): 679–688.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=1285
EDIES17C0039,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1921
R305A200018,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=3427
R305A130223,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1452
EDIES16C0015,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1783
EDIES15C0009,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1580
R305S040317,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=264
EDIES11C0033,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1229
R324A190181,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=3334
R305A180182,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=2197
NA,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=449
R305A080211,"Publications
Journal article, monograph, or newsletter
Davis, M., Herzog, L., and Legters, N. (2013). Organizing Schools to Address Early Warning Indicators (EWIs): Common Practices and Challenges. Journal of Education for Students Placed at Risk, 18 (1): 84–100.
Nongovernment report, issue brief, or practice guide 
Herzog, L., Davis, M.H., and Legters, N. (2012). Learning What it Takes: An Initial Look at how Schools are Using Early Warning Indicator Data and Collaborative Response Teams to Keep all Students on Track to Success. Baltimore, MD: Everyone Graduates Center.
Mac Iver, M.A. and MacIver, D.J. (2009). Beyond the Indicators: An Integrated School-Level Approach to Dropout Prevention. Arlington, VA: The Mid-Atlantic Equity Center, George Washington University Center for Equity and Excellence in Education.

** This project was submitted to and funded under Middle and High School Reform in FY 2008.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=596
R305D100046,"Publications
Journal article, monograph, or newsletter
Hedges, L.V., Pustejovsky, J.E., and Shadish, W.R. (2012). A Standardized Mean Difference Effect Size for Single Case Designs. Research Synthesis Methods, 3(3): 224–239.
Pustejovsky, J.E., Hedges, L.V., and Shadish, W.R. (2014). Design-Comparable Effect Sizes in Multiple Baseline Designs: A General Modeling Framework. Journal of Educational and Behavioral Statistics, 39(5), 368–393.
Rindskopf, D. (2014). Bayesian Analysis of Data From Single Case Designs. Neuropsychological Rehabilitation, 24(3–4), 572–589.
Rindskopf, D. (2014). Nonlinear Bayesian Analysis for Single Case Designs. Journal of School Psychology, 52(2), 179–189.
Rindskopf, D., and Ferron, J. (2014). Using Multilevel Models to Analyze Single-Case Design Data. Single-Case Intervention Research: Methodological and Statistical Advances, 221–246.
Shadish, W.R. (2014). Statistical Analyses of Single-Case Designs: The Shape of Things to Come. Current Directions in Psychological Science, 23(2), 139–146.
Shadish, W.R. (2014). Analysis And Meta-Analysis of Single-Case Designs: An Introduction. Journal of School Psychology, 52(2), 109–122.
Shadish, W.R. (2011). Randomized Controlled Studies and Alternative Designs in Outcome Studies: Challenges and Opportunities. Research On Social Work Practice, 21(6): 636–643.
Shadish, W.R., Hedges, L.V., and Pustejovsky, J.E. (2014). Analysis and Meta-Analysis of Single-Case Designs With a Standardized Mean Difference Statistic: A Primer and Applications. Journal of School Psychology, 52(2), 123–147.
Shadish, W.R., Hedges, L.V., Pustejovsky, J.E., Boyajian, J.G., Sullivan, K.J., Andrade, A., and Barrientos, J.L. (2014). A D-Statistic for Single-Case Designs That is Equivalent to the Usual Between-Groups D-Statistic. Neuropsychological Rehabilitation, 24(3–4), 528–553.
Shadish, W.R., Kyse, E.N., and Rindskopf, D.M. (2013). Analyzing Data From Single-Case Designs Using Multilevel Models: New Applications and Some Agenda Items for Future Research. Psychological Methods, 18(3), 385.
Shadish, W.R., Rindskopf, D.M., Hedges, L.V., and Sullivan, K J. (2013). Bayesian Estimates of Autocorrelations in Single-Case Designs. Behavior Research Methods, 45(3), 813–821.
Shadish, W.R., and Sullivan, K.J. (2011). Characteristics of Single-Case Designs Used to Assess Intervention Effects in 2008. Behavior Research Methods, 43(4): 971–980.
Shadish, W.R., Zelinsky, N.A., Vevea, J.L., and Kratochwill, T.R. (2016). A Survey Of Publication Practices Of Single-Case Design Researchers When Treatments Have Small Or Large Effects. Journal Of Applied Behavior Analysis, 49(3), 656–673.
Shadish, W.R., Zuur, A.F., and Sullivan, K.J. (2014). Using Generalized Additive (Mixed) Models To Analyze Single Case Designs. Journal Of School Psychology, 52(2), 149–178.
Sullivan, K.J., Shadish, W.R., and Steiner, P.M. (2015). An Introduction To Modeling Longitudinal Data With Generalized Additive Models: Applications To Single-Case Designs. Psychological Methods, 20(1), 26.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=953
R305A160300,"Publications
Journal article, monograph, or newsletter 
Thompson, P.W., Hatfield, N.J., Yoon, H., Joshua, S., and Byerley, C. (2017). Covariational Reasoning Among US And South Korean Secondary Mathematics Teachers. The Journal of Mathematical Behavior, 48, 95–111. ",https://ies.ed.gov/funding/grantsearch/details.asp?ID=1857
NA,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=441
EDIES15C0022,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1599
EDIES14C0047,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1558
R305D140037,"Publications
Journal article, monograph, or newsletter
Cain, M.K., Zhang, Z., and Yuan, K.H. (2017). Univariate and Multivariate Skewness and Kurtosis for Measuring Nonnormality: Prevalence, Influence and Estimation. Behavior Research Methods, 49(5), 1716–1735.
Liu, H., and Zhang, Z. (2017). Logistic Regression With Misclassification in Binary Outcome Variables: A Method and Software. Behaviormetrika, 44(2), 447–476.
Mai, Y., and Zhang, Z. (2018). Software Packages for Bayesian Multilevel Modeling. Structural Equation Modeling: A Multidisciplinary Journal, 1–9.
Mai, Y., Zhang, Z., and Wen, Z. (2018). Comparing Exploratory Structural Equation Modeling and Existing Approaches for Multiple Regression With Latent Variables. Structural Equation Modeling: A Multidisciplinary Journal, 1–13.
Yuan, K.H., Zhang, Z., and Zhao, Y. (2017). Reliable and More Powerful Methods for Power Analysis in Structural Equation Modeling. Structural Equation Modeling: A Multidisciplinary Journal, 24(3), 315–330.
Zhang, Z. (2016). Modeling Error Distributions of Growth Curve Models Through Bayesian Methods. Behavior Research Methods, 48(2), 427–444.
Zhang, Z., and Yuan, K. (2016). Robust Coefficients Alpha and Omega and Confidence Intervals with Outlying Observations and Missing Data: Methods and Software. Educational and Psychological Measurement, 76(3): 387–411.
Proceedings
Mai, Y., and Zhang, Z. (2016, July). Statistical Power Analysis for Comparing Means with Binary or Count Data Based on Analogous ANOVA. In The Annual Meeting of the Psychometric Society (pp. 381–393). Springer, Cham.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=1478
R305A180139,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=2138
R305H060089,"Publications
Book chapter
Hogyeong, J., Gupta, A., Roscoe, R., Wagster, J. Biswas, G., and Schwartz, D. (2008). Using Hidden Markov Models to Characterize Student Behaviors in Learning-By-Teaching Environments. Lecture Notes in Computer Science: Intelligent Tutoring Systems (pp. 614–625). Berlin: Springer.
Schwartz, D.L., Blair, K.P., Biswas, G., Leelawong, K., and Davis, J. (2007). Animations of Thought: Interactivity in the Teachable Agents Paradigm. In R. Lowe, and W. Schnotz (Eds.), Learning With Animation: Research and Implications for Design (pp. 114–140). Cambridge: Cambridge University Press.
Schwartz, D.L., Chase, C., Wagster, J., Okita, S., Roscoe, R., Chin, D., and Biswas, G. (2009). Interactive Metacognition: Monitoring and Regulating a Teachable Agent. In D.J. Hacker, J. Dunlosky, and A.C. Graesser (Eds.), Handbook of Metacognition in Education (pp. 340–358). New York: Routledge.
Journal article, monograph, or newsletter 
Blair, K., Schwartz, D.L., Biswas, G., and Leelawong, K. (2007). Pedagogical Agents for Learning by Teaching: Teachable Agents. Educational Technology, 47(1): 56–61.
Chase, C., Chin, D.B., Oppezzo, M., and Schwartz, D.L. (2011). Teachable Agents and the Protege Effect: Increasing the Effort Towards Learning. International Journal of Science Education and Technology, 18(4): 334–352. 
Chin, D.B., Dohmen, I.M., Cheng, B.H., Oppezzo, M.A., Chase, C.C., and Schwartz, D.L. (2010). Preparing Students for Future Learning With Teachable Agents. Educational Technology Research and Development, 58(6): 649–669. 
Leelawong, K., and Biswas, G. (2008). Designing Learning by Teaching Agents: The Betty's Brain System. International Journal of Artificial Intelligence in Education, 18(3): 181–208. 
Lindgren, R., and Schwartz, D.L. (2009). Spatial Learning and Computer Simulations in Science. International Journal of Science Education, 31(3): 419–438. 
Roscoe, R.D., Segedy, J.R., Sulcer, B., Jeong, H., and Biswas, G. (2013). Shallow Strategy Development in a Teachable Agent Environment Designed to Support Self-Regulated Learning. Computers & Education, 62: 286–297. 
Proceeding 
Biswas, G., Schwartz, D., and Catley, K.M. (2008). Enhancing Learning Using Adaptive Computerized Tutoring in K–12 Settings. In B.C. Love, K. McRae, and V.M. Sloutsky (Eds.), Proceedings of the 30th Annual Conference of the Cognitive Science Society (pp. 695–696). Washington, DC: Cognitive Science Society.
Jeong, H., and Biswas, G. (2008). Mining Student Behavior Models in Learning-By-Teaching Environments. In Proceedings of the 1st International Conference on Educational Data Mining (pp. 127–136). Montreal, Canada.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=55
R305A180181,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=2185
R324B170003,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1944
R305A110920,"Publications
Journal article, monograph, or newsletter 
Carr, M., Alexeev, N., Wang, L., Barned, N., Horan, E. and Reed, A (2017). The Development of Spatial Skills in Elementary School Students. Child Development.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=1198
R305A080147,"Publications
Book chapter 
Lubienski, S.T. (2012). Commentary on the Chapter by Gabriele Kaiser, Maren Hoffstall and Anna B. Orschulik, ""Gender Role Stereotypes in the Perception of Mathematics—Results of an Empirical Study with Secondary Students in Germany"". In H. Forgasz, and F. Rivera (Eds.), Towards Equity in Mathematics Education (pp. 141–144). Berlin-Heidelberg: Springer.
Journal article, monograph, or newsletter
Ganley, C.M. and Lubienski, S.T. (2016). Mathematics Confidence, Interest, and Performance: Examining Gender Patterns and Reciprocal Relations. Learning and Individual Differences, 47: 182–193. 
Lubienski, S.T., Robinson, J.P., Crane, C.C., and Ganley, C.M. (2013). Girls' and Boys' Mathematics Achievement, Affect, and Experiences: Findings from ECLS-K. Journal for Research in Mathematics Education, 44(4): 634–645.
Reid, E.E., DiPerna, J.C., Volpe, R.J., and Missall, K. (2014). Reliability and Structural Validity of the Teacher Rating Scales of Early Academic Competence. Psychology in the Schools, 51(6): 535–553. 
Robinson, J.P., and Lubienski, S.T. (2011). The Development of Gender Achievement Gaps in Mathematics and Reading During Elementary and Middle School: Examining Direct Cognitive Assessments and Teacher Ratings. American Educational Research Journal, 48(2): 268–302. 
Robinson, J.P., Lubienski, S.T., Ganley, C.M., and Copur-Gencturk, Y. (2014). Teachers' Perceptions of Students' Mathematics Proficiency May Exacerbate Early Gender Gaps in Achievement. Developmental Psychology, 50(4): 1262–1281. 
Robinson-Cimpian, J.P., Lubienski, S.T., Ganley, C.M., and Copur-Gencturk, Y (2014). Are Schools Shortchanging Boys or Girls? The Answer Rests on Methods and Assumptions: Reply to Card (2014) and Penner (2014). Developmental Psychology, 50(6): 1840–1844. ",https://ies.ed.gov/funding/grantsearch/details.asp?ID=600
R305A090049,"Publications
Journal article, monograph, or newsletter 
Perna, L.W., May , H., Yee, A., Ransom, T., Rodriguez, A., and Fester, R. (2015). Unequal Access to Rigorous High School Curricula: An Exploration of the Opportunity to Benefit From the International Baccalaureate Diploma Programme (IBDP). Education Policy, 29(2): 402–.
Nongovernment report, issue brief, or practice guide
May, H., Rodriguez, A., Sirinides, P., Perna, L.W., Yee, A., and Ransom, T. (2013). Apples and Oranges: Comparing the Backgrounds and Academic Trajectories of International Baccalaureate Students to a Matched Comparison Group. Research Report: CPRE.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=750
R305A130702,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1448
R305A100344,"Publications
Book chapter
Rodkin, P.C., and Gest, S.D. (2010). Teaching Practices, Classroom Peer Ecologies, and Bullying Behaviors Among School Children. In D.L. Espelage, and S. Swearer (Eds.), Bullying in North American Schools (2nd ed., pp. 75–90). New York: Routledge.
Rodkin, P.C., and Ryan, A.M. (2012). Child and Adolescent Peer Relations In Educational Context. In K.R. Harris, S. Graham, T. Urdan, S. Graham, J.M. Royer, and M. Zeidner (Eds.), APA Educational Psychology Handbook, Volume 2: Individual Differences and Cultural and Contextual Factors (pp. 363–389). Washington, DC: American Psychological Association.
Journal article, monograph, or newsletter
Ahn, H-J., and Rodkin, P.C. (2014). Classroom-Level Predictors of the Social Status of Aggression: Friendship Centralization, Friendship Density, Teacher-Student Attunement, and Gender. Journal of Educational Psychology, 106(4): 1144–1155.
Ahn, H-J., Rodkin, P.C., and Gest, S.D. (2013). Teacher-Student Agreement on ""Bullies and Kids They Pick On"" in Elementary School Classrooms: Gender and Grade Differences. Theory Into Practice, 52(4): 257–263.
Gest, S. D., Madill, R. A., Zadzore, K. M., Miller, A., and Rodkin, P. C. (2014). Teacher Management of Elementary Classroom Social Dynamics: Associations With Changes in Student Adjustment. Journal of Emotional and Behavioral Disorders, 22(2): 107–118.
Gest, S.D., and Rodkin, P.C. (2011). Teaching Practices and Elementary Classroom Peer Ecologies. Journal of Applied Developmental Psychology, 32(5): 288–296.
Henneberger, A.K., Coffman, D.L., and Gest, S.D. (2017). The Effect of Having Aggressive Friends on Aggressive Behavior in Childhood: Using Propensity Scores to Strengthen Causal Inference. Social Development, 26(2), 295–309.
Logis, H., Ahn, H-J., Rodkin, P.C., and Gest, S.D. (2013). Popularity as an Organizing Factor of Preadolescent Friendship Networks: Beyond Prosocial and Aggressive Behavior. Journal of Research on Adolescence, Special Issue: Network and Behavior Dynamics in Adolescence, 23(3): 413–423.
Madill, R.A., Gest, S.D., and Rodkin, P.C. (2014). Students' Perceptions of Relatedness in the Classroom: The Roles of Emotionally Supportive Teacher–Child Interactions, Children's Aggressive–Disruptive Behaviors, and Peer Social Preference. School Psychology Review, 43(1): 86–105.
Rodkin, P.C., Hanish, L.D., Wang, S., and Logis, H.A. (2014). Why the Bully/Victim Relationship is so Pernicious: A Gendered Perspective on Power and Animosity Among Bullies and Their Victims. Development and Psychopathology, 26(3): 689–704.
Serdiouk, M., Berry, D., and Gest, S.D. (2016). Teacher-Child Relationships and Friendships and Peer Victimization Across the School Year. Journal of Applied Developmental Psychology, 46, 63–72.
Serdiouk, M., Madill, R.A., Logis, H., Rodkin, P.C., and Gest, S.D. (2013). Rejection and Victimization among Elementary School Children: The Buffering Role of Classroom-Level Predictors. Journal of Abnormal Child Psychology, 43(1): 5–17.

* Dr. Philip Rodkin was the Principal Investigator for this project from the time it was awarded until his passing on May 6, 2014. ",https://ies.ed.gov/funding/grantsearch/details.asp?ID=914
R305J030037,"Publications
Book chapter
Cunningham, A.E. (2009). Reading Aloud to Students. Encyclopedia of Cross-Cultural School Psychology (pp. 787–781). New York: Springer-Verlag.
Cunningham, A.E. (2010). Children Literature. Encyclopedia of Cross-Cultural School Psychology (pp. 214–216). New York: Springer-Verlag.
Cunningham, A.E. (2010). Reading, Teaching. In C.S. Clauss-Ehlers (Ed.), Encyclopedia of Cross-Cultural School Psychology (pp. 789). New York: Springer-Verlag. doi:10.1007/978–0–387–71799–9_346
Cunningham, A.E., Nathan, R., and Schmidt, K. (2011). Orthographic Processing in Models of Word Recognition. In M. Kamil, and P.D. Pearson (Eds.), Handbook of Reading Research (pp. 259–285). New York: Routledge.
IES published report (GPO)
Preschool Curriculum Evaluation Research Consortium (2008). Effects of Preschool Curriculum Programs on School Readiness (NCER 2008–2009). U.S. Department of Education, National Center for Education Research. Washington, DC: U.S. Government Printing Office.
Journal article, monograph, or newsletter
Cunningham, A.E., and Zibuslky, J. (2009). Perspectives on Teachers' Disciplinary Knowledge of Reading Processes, Development, and Pedagogy. Reading and Writing, 22(4): 375–378.
Cunningham, A.E., Zibulsky, J., and Callahan, M. (2009). Starting Small: Building Preschool Teacher Knowledge That Supports Early Literacy Development. Reading and Writing, 22(4): 487–510.
Cunningham, A.E., Zibulsky, J., Stanovich, K.E., and Stanovich, P.K. (2009). How Teachers Would Spend Their Time Teaching Language Arts: The Mismatch Between Self-Reported and Best Practices. Journal of Learning Disabilities, 42(5): 418–430.
Joshi, M., and Cunningham, A.E. (2009). Teacher Knowledge and Link to Children's Learning. Journal of Learning Disabilities, 42(5).",https://ies.ed.gov/funding/grantsearch/details.asp?ID=2090
R305J020026,"Publications
Book 
Starkey, P., and Klein, A. (in press). Curricular Intervention in Public Preschool Programs. New York: Teachers College Press.
Book chapter 
Starkey, P., and Klein, A. (2008). Sociocultural Influences on Young Children's Mathematical Knowledge. In O.N. Saracho, and B. Spodek (Eds.), Contemporary Perspectives on Mathematics in Early Childhood Education (pp. 253–276). Charlotte, NC: Information Age Publishing.
IES published report (GPO)
Preschool Curriculum Evaluation Research Consortium (2008). Effects of Preschool Curriculum Programs on School Readiness (NCER 2008–2009). U.S. Department of Education, National Center for Education Research. Washington, DC: U.S. Government Printing Office.
Journal article, monograph, or newsletter 
Klein, A., Starkey, P., Sarama, J., Clements, D.H., and Iyer, R. (2008). Effects of a Pre-Kindergarten Mathematics Intervention: A Randomized Experiment. Journal of Research on Educational Effectiveness, 1(3): 155–178.
Sarama, J., Clements, D.H., Starkey, P., Klein, A., and Wakeley, A. (2008). Scaling-Up the Implementation of a Pre-Kindergarten Mathematics Curriculum: Teaching for Understanding With Trajectories and Technologies. Journal of Research on Educational Effectiveness, 1(2): 89–119.
Starkey, P. (2007). Fostering the Learning of Mathematics in Low-Income Children. Dialog Briefs, 10(2): 1–7.
Proceeding 
Starkey, P., Klein, A., Clements, D., and Sarama, J. (2004). A Longitudinal Study of the Effects of a Pre-Kindergarten Mathematics Curriculum on Low-Income Children's Mathematical Knowledge. In Proceedings of Head Start's Seventh National Research Conference: Promoting Positive Development in Young Children. Washington, DC: Administration for Children and Families.
Starkey, P., Klein, A., Clements, D., and Sarama, J. (2006). Enhancing Low-Income Children's School Readiness Through a Pre-Kindergarten Mathematics Curriculum. In Proceedings of Head Start's Eighth National Research Conference. Washington, D.C.: Administration for Children and Families.
",https://ies.ed.gov/funding/grantsearch/details.asp?ID=882
R305A190123,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=3264
R305A120144,"Publications
Book
Sheridan, S.M., and Kim, E.M. (Eds.). (2015). Research on Family-School Partnerships: An Interdisciplinary Examination of State of the Science and Critical Needs (Vol. I: Foundational Aspects of Family-School Partnerships). New York, NY: Springer.
Sheridan, S.M., and Kim, E.M. (Eds.). (2015). Research on Family-School Partnerships: An Interdisciplinary Examination of State of the Science and Critical Needs (Vol. II: Processes and Pathways of Family-School Partnerships). New York, NY: Springer.
Sheridan, S.M., and Kim, E.M. (Eds.). (2015). Research on Family-School Partnerships: An Interdisciplinary Examination of State of the Science and Critical Needs (Vol. III: Contexts of Family–School Partnerships: Research, Practice, and Policy). New York, NY: Springer.
Book chapter 
Beretvas, S.N. (2015). Uncovering Processes and Pathways in Family–School Research: Modeling Innovations for Handling Data Complexities. In S.M. Sheridan and E.M. Kim (Eds.), Processes and Pathways of Family-School Partnerships Across Development (pp. 81–99). Springer International Publishing.
Garbacz, S.A., Swanger-Gagne, M.S., and Sheridan, S.M. (2015). The Role of School–Family Partnership Programs for Promoting Student SEL. In J.A. Durlak, C.E. Domitrovich, R.P. Weissberg, and T.P. Gullotta (Eds.), The Handbook of Social and Emotional Learning (pp. 244–260). New York: Guilford.
Kim, E.M., and Sheridan, S.M. (2015). Foundational Aspects of Family–School Connections: Definitions, Conceptual Frameworks, and Research Needs. In S.M. Sheridan and E.M. Kim (Eds.), Foundational Aspects of Family-School Partnership Research (pp. 1–14). Springer International Publishing.
Sheridan, S. M., Holmes, S. R., Smith, T. E., and Moen, A. L. (2016). Complexities in Field-Based Partnership Research: Exemplars, Challenges, and an Agenda for the Field. Family-School Partnerships in Context (pp. 1–23). Springer International Publishing.",https://ies.ed.gov/funding/grantsearch/details.asp?ID=1284
R324A160170,NA,https://ies.ed.gov/funding/grantsearch/details.asp?ID=1894
